order_id,order_date,ship_date,category,product_name,sales,quantity,profit,country,city,state
US-2013-131912,2013-10-30,2013-11-02,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.74,1,3.82,United States,Los Angeles,California
CA-2013-165561,2013-11-25,2013-11-29,Supplies,"Elite 5"" Scissors",25.35,3,7.6,United States,Bellevue,Washington
CA-2012-112305,2012-11-20,2012-11-25,Art,Newell 334,119.04,6,30.95,United States,Seattle,Washington
CA-2012-162607,2012-05-12,2012-05-18,Binders,Prestige Round Ring Binders,14.59,3,4.92,United States,Seattle,Washington
CA-2014-102379,2014-12-03,2014-12-07,Phones,Anker Astro 15000mAh USB Portable Charger,39.99,1,-8.0,United States,Oakland,California
US-2013-139087,2013-07-18,2013-07-23,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,4.47,United States,Seattle,Washington
CA-2013-100944,2013-09-25,2013-09-29,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9,5,143.3,United States,Los Angeles,California
CA-2011-100090,2011-07-08,2011-07-12,Tables,Hon 2111 Invitation Series Corner Table,502.49,3,-87.94,United States,San Francisco,California
US-2012-139675,2012-03-13,2012-03-18,Chairs,Global Deluxe High-Back Manager's Chair,915.14,4,102.95,United States,Chico,California
CA-2012-151253,2012-04-22,2012-04-26,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",88.78,3,7.77,United States,Los Angeles,California
CA-2011-169852,2011-10-21,2011-10-26,Binders,Plastic Binding Combs,36.36,3,12.27,United States,San Diego,California
CA-2014-107314,2014-12-01,2014-12-04,Furnishings,Contemporary Borderless Frame,25.83,3,9.56,United States,San Francisco,California
CA-2013-163328,2013-11-05,2013-11-07,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.58,7,-4.18,United States,Eugene,Oregon
CA-2011-112837,2011-09-11,2011-09-16,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,21.75,United States,Oxnard,California
CA-2014-161459,2014-11-26,2014-11-30,Phones,PayAnywhere Card Reader,39.96,5,3.5,United States,Laguna Niguel,California
CA-2012-110289,2012-10-29,2012-11-02,Paper,Xerox 1898,33.4,5,16.03,United States,San Francisco,California
CA-2013-165995,2013-08-31,2013-09-07,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,15.99,United States,Los Angeles,California
CA-2012-104486,2012-05-01,2012-05-06,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.18,1,4.41,United States,San Francisco,California
CA-2014-139080,2014-01-24,2014-01-29,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,6.89,United States,Seattle,Washington
CA-2012-115693,2012-12-10,2012-12-15,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,15.76,United States,Los Angeles,California
US-2011-107993,2011-11-25,2011-11-30,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.02,7,8.29,United States,Springfield,Oregon
CA-2014-110443,2014-11-22,2014-11-26,Binders,Vinyl Sectional Post Binders,150.8,5,56.55,United States,Renton,Washington
US-2014-147998,2014-05-20,2014-05-25,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,49.92,United States,San Jose,California
US-2013-116442,2013-12-16,2013-12-23,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,4.28,United States,Los Angeles,California
US-2011-163797,2011-04-08,2011-04-13,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.79,8,-11.83,United States,Chandler,Arizona
CA-2014-154074,2014-09-01,2014-09-03,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.57,2,7.12,United States,Spokane,Washington
CA-2014-144750,2014-08-22,2014-08-22,Paper,Xerox 1941,83.88,1,29.36,United States,Chandler,Arizona
CA-2011-159121,2011-07-26,2011-08-01,Accessories,Memorex Micro Travel Drive 16 GB,111.93,7,34.7,United States,Draper,Utah
CA-2012-149650,2012-10-24,2012-10-27,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.27,8,-73.82,United States,Oakland,California
US-2014-116897,2014-05-28,2014-05-30,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,14.7,United States,Pocatello,Idaho
CA-2014-161102,2014-08-01,2014-08-04,Storage,Eldon Portable Mobile Manager,56.56,2,15.27,United States,San Francisco,California
CA-2014-153080,2014-05-23,2014-05-26,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,25.33,United States,Los Angeles,California
CA-2014-167640,2014-03-07,2014-03-11,Art,Fluorescent Highlighters by Dixon,23.88,6,8.12,United States,San Francisco,California
US-2014-116652,2014-09-16,2014-09-20,Chairs,"Leather Task Chair, Black",218.35,3,0.0,United States,San Francisco,California
US-2014-107888,2014-11-17,2014-11-20,Paper,Xerox 1933,73.68,6,34.63,United States,Seattle,Washington
CA-2014-161578,2014-12-17,2014-12-22,Paper,Xerox 1898,13.36,2,6.41,United States,Los Angeles,California
CA-2013-160941,2013-07-22,2013-07-27,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,197.35,United States,Roseville,California
CA-2013-161543,2013-05-11,2013-05-17,Paper,Xerox 1965,11.96,2,5.86,United States,Seattle,Washington
CA-2014-123085,2014-03-04,2014-03-09,Accessories,Imation Bio 2GB USBÂ Flash Drive ImationÂ Corp,1049.44,8,440.76,United States,Los Angeles,California
CA-2011-103660,2011-08-25,2011-08-30,Phones,Polycom VVX 310 VoIP phone,1007.94,7,75.6,United States,Seattle,Washington
CA-2013-169887,2013-10-23,2013-10-23,Paper,Xerox 1986,6.68,1,3.21,United States,Seattle,Washington
CA-2013-148516,2013-08-08,2013-08-12,Accessories,LogitechÂ Illuminated - Keyboard,179.97,3,86.39,United States,Edmonds,Washington
CA-2012-103716,2012-04-30,2012-05-06,Art,Newell 324,34.65,3,9.7,United States,San Francisco,California
CA-2014-146346,2014-06-18,2014-06-21,Storage,Carina Media Storage Towers in Natural & Black,146.35,3,-32.93,United States,Commerce City,Colorado
CA-2013-148852,2013-05-27,2013-06-01,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0.0,United States,Santa Ana,California
CA-2013-168921,2013-10-21,2013-10-23,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.3,3,6.03,United States,Los Angeles,California
CA-2013-123512,2013-06-18,2013-06-20,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.67,2,14.1,United States,Los Angeles,California
CA-2011-130449,2011-09-06,2011-09-09,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,12.15,United States,San Francisco,California
CA-2011-138513,2011-05-23,2011-05-27,Paper,Xerox 1999,12.96,2,6.22,United States,Bellevue,Washington
CA-2013-105081,2013-12-26,2013-12-31,Chairs,Global Executive Mid-Back Manager's Chair,698.35,3,52.38,United States,Seattle,Washington
CA-2013-166275,2013-10-25,2013-10-25,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,1,86.0,United States,San Francisco,California
US-2012-156496,2012-08-10,2012-08-16,Phones,AT&T 1080 Corded phone,438.37,4,38.36,United States,Redmond,Oregon
US-2013-127334,2013-12-16,2013-12-22,Tables,Bretford Rectangular Conference Table Tops,564.2,3,-304.67,United States,Springfield,Oregon
CA-2014-135937,2014-02-21,2014-02-28,Phones,Toshiba IPT2010-SD IPÂ Telephone,333.58,3,25.02,United States,Gilbert,Arizona
CA-2011-154837,2011-08-23,2011-08-27,Binders,GBC Linen Binding Covers,49.57,2,17.35,United States,Los Angeles,California
CA-2012-153794,2012-09-11,2012-09-16,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,79.76,United States,San Diego,California
CA-2011-150329,2011-10-10,2011-10-14,Furnishings,Westinghouse Clip-On Gooseneck Lamps,46.87,7,3.52,United States,Phoenix,Arizona
CA-2011-109134,2011-11-05,2011-11-10,Furnishings,OIC Stacking Trays,20.04,6,8.82,United States,Los Angeles,California
CA-2012-165162,2012-05-14,2012-05-21,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,55.9,United States,Los Angeles,California
CA-2014-140494,2014-03-11,2014-03-16,Accessories,MaxellÂ LTO Ultrium - 800 GB,111.96,4,21.27,United States,San Francisco,California
CA-2014-145429,2014-07-22,2014-07-26,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34,2,7.68,United States,San Diego,California
CA-2012-139164,2012-06-23,2012-06-28,Phones,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",217.58,2,19.04,United States,Long Beach,California
CA-2012-123141,2012-11-14,2012-11-19,Chairs,SAFCO Arco Folding Chair,883.84,4,99.43,United States,Rio Rancho,New Mexico
CA-2013-149503,2013-12-10,2013-12-13,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,8,99.3,United States,Stockton,California
CA-2014-102974,2014-09-20,2014-09-25,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,31.49,United States,Los Angeles,California
CA-2013-128811,2013-09-13,2013-09-17,Fasteners,OIC Bulk Pack Metal Binder Clips,10.47,3,4.82,United States,Seattle,Washington
CA-2011-120096,2011-07-04,2011-07-07,Paper,Xerox 194,177.54,4,62.14,United States,Aurora,Colorado
CA-2013-123358,2013-04-11,2013-04-18,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,3,44.37,United States,San Francisco,California
US-2014-101784,2014-07-07,2014-07-12,Chairs,"Global Task Chair, Black",122.14,3,-13.74,United States,Los Angeles,California
CA-2014-139402,2014-12-10,2014-12-14,Paper,Multicolor Computer Printout Paper,419.4,5,146.79,United States,Phoenix,Arizona
CA-2013-119018,2013-11-05,2013-11-09,Binders,Tuff Stuff Recycled Round Ring Binders,7.71,2,2.8,United States,Los Angeles,California
CA-2013-124527,2013-11-17,2013-11-18,Binders,Round Ring Binders,8.32,5,2.81,United States,Roseville,California
CA-2013-162348,2013-11-11,2013-11-16,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1,2.79,United States,Sacramento,California
CA-2013-109827,2013-12-26,2014-01-02,Tables,KI Conference Tables,35.44,1,-24.1,United States,Phoenix,Arizona
CA-2011-152233,2011-10-05,2011-10-06,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,2,34.99,United States,Pomona,California
CA-2014-162880,2014-12-26,2014-12-30,Binders,Tuff Stuff Recycled Round Ring Binders,3.86,1,1.4,United States,Everett,Washington
CA-2011-144414,2011-06-17,2011-06-21,Furnishings,Eldon Wave Desk Accessories,6.24,3,2.62,United States,Seattle,Washington
US-2014-115609,2014-11-03,2014-11-08,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,43.71,United States,Los Angeles,California
CA-2013-153101,2013-09-09,2013-09-09,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,-12.78,United States,Santa Ana,California
CA-2013-142615,2013-11-21,2013-11-25,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,3.9,United States,Montebello,California
CA-2014-142643,2014-10-16,2014-10-21,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.65,5,70.22,United States,Thousand Oaks,California
CA-2014-107517,2014-02-06,2014-02-10,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,459.4,United States,Torrance,California
CA-2011-147543,2011-07-06,2011-07-12,Chairs,Global Comet Stacking Armless Chair,478.48,2,47.85,United States,El Cajon,California
US-2013-159093,2013-05-10,2013-05-15,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,14.42,United States,Los Angeles,California
CA-2013-162110,2013-07-19,2013-07-23,Phones,iHome FM Clock Radio with Lightning Dock,55.99,1,3.5,United States,Phoenix,Arizona
CA-2011-101462,2011-04-20,2011-04-25,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,27.56,United States,Los Angeles,California
CA-2014-128965,2014-04-18,2014-04-23,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,13.51,United States,Los Angeles,California
US-2013-126452,2013-08-22,2013-08-29,Binders,Avery Durable Slant Ring Binders,12.67,2,4.75,United States,Los Angeles,California
CA-2012-162544,2012-12-16,2012-12-19,Paper,Xerox 190,4.98,1,2.34,United States,Seattle,Washington
CA-2012-137113,2012-12-01,2012-12-05,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.92,5,125.24,United States,Seattle,Washington
CA-2014-120222,2014-04-26,2014-05-03,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,8.76,United States,Los Angeles,California
US-2014-135013,2014-07-25,2014-07-25,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.96,5,839.99,United States,Huntington Beach,California
US-2014-149006,2014-12-07,2014-12-09,Storage,Staples,10.68,1,2.88,United States,Brentwood,California
CA-2013-140249,2013-09-28,2013-10-04,Phones,Samsung Galaxy S4,1001.58,2,125.2,United States,Seattle,Washington
US-2014-115301,2014-07-30,2014-08-03,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,25.51,United States,Seattle,Washington
CA-2014-168942,2014-08-02,2014-08-06,Storage,"Fellowes Mobile File Cart, Black",186.54,3,50.37,United States,San Francisco,California
US-2014-128398,2014-05-03,2014-05-06,Accessories,LogitechÂ MX Performance Wireless Mouse,159.56,4,59.04,United States,Los Angeles,California
CA-2011-124247,2011-12-16,2011-12-21,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,70.2,United States,Sacramento,California
CA-2013-105473,2013-04-17,2013-04-19,Supplies,Stiletto Hand Letter Openers,28.8,3,0.86,United States,Seattle,Washington
CA-2014-121706,2014-02-27,2014-03-03,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,99.9,United States,Santa Barbara,California
CA-2013-140046,2013-07-29,2013-08-04,Labels,Avery 495,18.9,3,8.69,United States,Los Angeles,California
CA-2013-140382,2013-06-24,2013-06-26,Storage,Mobile Personal File Cube,93.68,4,25.29,United States,San Francisco,California
CA-2013-125094,2013-11-06,2013-11-10,Accessories,Cherry 142-key Programmable Keyboard,479.72,4,52.77,United States,Seattle,Washington
CA-2012-139248,2012-07-25,2012-07-30,Phones,Motorola L703CM,623.96,5,39.0,United States,Los Angeles,California
CA-2012-126466,2012-11-09,2012-11-13,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,1.17,United States,Roseville,California
CA-2012-129917,2012-10-02,2012-10-03,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.81,3,4.13,United States,Los Angeles,California
CA-2012-115420,2012-04-25,2012-05-02,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2,9.82,United States,Los Angeles,California
CA-2012-167255,2012-09-27,2012-09-29,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,4.34,United States,San Francisco,California
CA-2014-162096,2014-11-11,2014-11-11,Art,12 Colored Short Pencils,7.8,3,2.11,United States,Riverside,California
CA-2013-163937,2013-01-10,2013-01-13,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,5,7.7,United States,Longview,Washington
CA-2014-153822,2014-09-20,2014-09-26,Storage,Akro Stacking Bins,12.62,2,-2.52,United States,Phoenix,Arizona
CA-2012-112144,2012-06-28,2012-07-02,Labels,Avery 501,5.9,2,1.99,United States,Gilbert,Arizona
CA-2014-149076,2014-01-15,2014-01-20,Paper,Xerox 19,154.9,5,69.7,United States,Los Angeles,California
CA-2012-166800,2012-11-19,2012-11-26,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,8.39,United States,Las Vegas,Nevada
US-2013-134369,2013-09-17,2013-09-23,Paper,Xerox 1966,12.96,2,6.35,United States,Laguna Niguel,California
CA-2011-133158,2011-08-19,2011-08-21,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,26.03,United States,Los Angeles,California
CA-2014-141201,2014-12-10,2014-12-12,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.26,3,15.7,United States,Salinas,California
CA-2011-124737,2011-08-23,2011-08-27,Paper,Xerox 1976,15.55,3,5.44,United States,Denver,Colorado
CA-2014-119494,2014-11-10,2014-11-14,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.39,3,52.34,United States,San Diego,California
CA-2011-150581,2011-04-08,2011-04-12,Tables,Bevis 36 x 72 Conference Tables,99.59,1,2.49,United States,Concord,California
CA-2011-141355,2011-09-25,2011-09-30,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.58,2,2.37,United States,Aurora,Colorado
CA-2013-165330,2013-12-12,2013-12-12,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,68.12,United States,Anaheim,California
CA-2012-132633,2012-02-03,2012-02-05,Binders,Wilson Jones Standard D-Ring Binders,12.14,3,4.1,United States,Pleasant Grove,Utah
CA-2013-157742,2013-12-30,2014-01-01,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",27.79,3,10.42,United States,Springfield,Oregon
CA-2014-127712,2014-09-01,2014-09-06,Supplies,Acme Kleen Earth Office Shears,6.21,2,0.7,United States,Salem,Oregon
CA-2011-106726,2011-12-06,2011-12-08,Storage,Standard Rollaway File with Lock,1261.33,7,327.95,United States,Los Angeles,California
CA-2013-147473,2013-05-31,2013-06-04,Paper,Xerox 228,38.88,6,18.66,United States,Los Angeles,California
CA-2011-141901,2011-08-09,2011-08-14,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,2.69,United States,Fresno,California
CA-2013-167416,2013-05-13,2013-05-18,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,5,26.9,United States,Seattle,Washington
CA-2014-118724,2014-07-22,2014-07-26,Art,Nontoxic Chalk,3.52,2,1.69,United States,Concord,California
US-2014-143175,2014-08-04,2014-08-07,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,23.97,United States,Los Angeles,California
CA-2012-105844,2012-10-25,2012-10-27,Art,Newell 319,79.36,4,23.81,United States,Sparks,Nevada
CA-2014-118864,2014-06-16,2014-06-20,Phones,Panasonic KX T7736-B Digital phone,119.96,1,7.5,United States,Los Angeles,California
CA-2011-159625,2011-11-23,2011-11-28,Envelopes,Staples,23.47,3,8.8,United States,Scottsdale,Arizona
CA-2014-147410,2014-09-05,2014-09-09,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,105.28,United States,Santa Ana,California
US-2013-102239,2013-05-06,2013-05-07,Tables,Global Adaptabilities Conference Tables,1685.88,6,320.32,United States,Henderson,Nevada
CA-2011-143168,2011-10-18,2011-10-23,Paper,Xerox 1925,61.96,2,27.88,United States,Seattle,Washington
